id,host_id,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,instant_bookable,reviews_per_month,neighbourhood_area,neighbourhood_pop,pop_density
39018897,2425857,62.0,1,2.0,1,1,2,4,1,6,1.5,3.0,1320.4675313807531,3,1125,0,13,5.0,0,0.44,4.104694,79318,19323.730344
13927156,17468011,71.55430761099366,0,1.0,1,1,2,2,1,4,1.0,3.0,1320.4675313807531,3,14,0,39,4.85,0,0.44,4.104694,79318,19323.730344
39748526,2704450,71.55430761099366,0,1.0,1,1,7,2,1,4,1.0,3.0,1320.4675313807531,6,365,0,2,5.0,0,0.11,9.784081,63068,6445.980977
920132875587159184,521571518,50.0,0,1.0,0,0,2,1,1,4,1.0,3.0,2000.0,5,10,87,1,5.0,0,0.19,4.104694,79318,19323.730344
15372015,25148352,90.0,1,1.0,1,0,2,3,2,2,0.5,1.0,1320.4675313807531,2,20,0,24,4.92,0,0.27,4.104694,79318,19323.730344
4028294,20885220,100.0,0,1.0,1,1,1,2,1,4,1.0,1.0,1500.0,4,14,118,3,5.0,0,0.17,8.371719,81143,9692.513569
28042806,7374197,7.0,0,2.0,1,1,3,3,2,2,0.5,1.0,514.0,1,1125,44,128,4.81,0,2.0,9.432832,57153,6058.94391
46956265,155348640,99.0,0,194.0,1,1,6,1,1,6,1.5,6.0,2282.0,1,1125,335,0,4.818525443935496,1,0.7332381191537447,19.370227,88306,4558.852098
33678731,234798018,0.0,0,2.0,1,1,3,1,1,3,1.0,1.0,1200.0,1,14,209,2,5.0,0,0.04,9.432832,57153,6058.94391
646863905345620140,177213052,71.55430761099366,0,1.0,1,1,4,3,2,2,0.5,1.0,1320.4675313807531,1,365,0,0,4.818525443935496,0,0.7332381191537447,9.860777,81326,8247.423099
875394901904953393,464431045,71.55430761099366,0,1.0,1,1,11,4,1,4,2.0,4.0,1700.0,7,28,358,0,4.818525443935496,0,0.7332381191537447,8.738408,44457,5087.539973
956463176498489428,8791982,60.0,0,3.0,1,1,5,3,2,2,0.5,1.0,1320.4675313807531,1,3,0,3,4.67,0,0.72,8.7,105360,12110.344828
26915693,202507863,100.0,0,1.0,1,1,4,1,1,2,1.0,1.0,1320.4675313807531,3,10,0,14,4.86,0,0.21,9.860777,81326,8247.423099
19382425,135861238,71.55430761099366,0,1.0,1,0,4,1,1,3,1.0,1.0,1320.4675313807531,3,30,0,27,4.81,0,0.34,9.860777,81326,8247.423099
29120360,68558360,71.55430761099366,0,1.0,1,0,4,1,1,4,1.0,4.0,1320.4675313807531,2,1125,0,8,4.88,0,0.13,9.860777,81326,8247.423099
13365933,5115120,71.55430761099366,0,2.0,1,1,10,4,1,5,1.5,3.0,1320.4675313807531,6,1125,0,0,4.818525443935496,0,0.7332381191537447,6.698505,40776,6087.328441
875915001006381605,245606910,39.0,0,2.0,1,1,6,1,1,2,1.0,1.0,650.0,1,7,10,9,4.67,0,1.12,19.370227,88306,4558.852098
30832472,152787473,100.0,0,1.0,1,1,6,2,1,4,1.0,1.0,1320.4675313807531,3,365,0,1,5.0,0,0.14,19.370227,88306,4558.852098
35181034,129991549,71.55430761099366,0,3.0,1,1,1,2,1,4,1.0,2.0,1320.4675313807531,3,14,0,26,4.96,1,0.48,8.371719,81143,9692.513569
840291837822678727,247841112,71.55430761099366,0,1.0,1,1,1,1,1,2,1.0,1.0,1320.4675313807531,4,14,54,0,4.818525443935496,0,0.7332381191537447,8.371719,81143,9692.513569
51599558,73712795,100.0,0,2.0,1,1,4,1,1,3,1.0,1.0,1143.0,3,21,326,21,4.81,1,0.9,9.860777,81326,8247.423099
741950878290115826,206860154,98.0,1,7.0,1,1,5,3,2,1,0.5,1.0,493.0,7,100,0,20,4.86,0,1.57,8.7,105360,12110.344828
37848109,247807513,67.0,0,1.0,1,1,1,4,1,4,1.5,3.0,945.0,5,1125,58,3,4.33,0,0.06,8.371719,81143,9692.513569
795700814124112379,1298323,100.0,0,3.0,1,1,11,4,1,6,2.0,6.0,1400.0,5,40,236,0,4.818525443935496,0,0.7332381191537447,8.738408,44457,5087.539973
34780788,38755337,100.0,0,1.0,1,1,9,1,1,2,1.0,1.0,1000.0,30,365,358,0,4.818525443935496,0,0.7332381191537447,9.233781,65933,7140.411929
913817733100014368,47016857,67.0,0,2.0,1,1,1,1,1,2,1.0,1.0,1029.0,1,20,260,6,5.0,0,0.99,8.371719,81143,9692.513569
51053790,258569278,17.0,0,1.0,1,1,6,1,1,6,1.0,3.0,903.0,6,9,324,5,5.0,0,0.17,19.370227,88306,4558.852098
1024686963394352722,74851370,14.0,0,1.0,1,1,7,1,1,5,1.0,3.0,911.0,2,60,75,1,5.0,0,1.0,9.784081,63068,6445.980977
7504715,11085666,100.0,1,3.0,1,1,5,2,1,4,1.0,2.0,1914.0,6,30,360,33,4.82,0,0.32,8.7,105360,12110.344828
965013408717592573,533610172,100.0,0,1.0,1,1,1,3,2,2,1.0,1.0,550.0,1,30,0,11,5.0,0,2.6,8.371719,81143,9692.513569
30813747,230507743,100.0,0,1.0,1,1,3,1,1,4,1.0,2.0,990.0,6,1125,0,143,4.51,0,2.4,9.432832,57153,6058.94391
44350147,20755323,100.0,1,1.0,1,1,2,1,1,2,1.0,1.0,1320.4675313807531,4,1125,0,13,4.86,0,0.31,4.104694,79318,19323.730344
826023801174847800,8951308,67.0,0,2.0,1,1,5,2,1,6,1.0,4.0,2400.0,2,14,52,2,5.0,0,0.21,8.7,105360,12110.344828
28972235,9873999,71.55430761099366,0,2.0,1,1,2,1,1,6,1.0,3.0,1000.0,4,30,0,4,4.75,0,0.07,4.104694,79318,19323.730344
27376697,206325473,100.0,1,1.0,1,1,3,3,2,2,0.5,1.0,1320.4675313807531,1,7,0,81,4.88,0,1.25,9.432832,57153,6058.94391
32257961,242475014,71.55430761099366,0,2.0,1,0,3,1,1,5,1.0,4.0,1221.0,2,30,0,48,4.88,0,0.82,9.432832,57153,6058.94391
31637146,104529343,92.0,0,3.0,1,1,9,1,1,4,1.0,2.0,1150.0,2,1125,0,16,4.88,0,0.29,9.233781,65933,7140.411929
676091828779344595,101708416,79.0,0,2.0,1,1,4,2,1,2,1.0,1.0,1200.0,2,14,0,13,5.0,0,0.74,9.860777,81326,8247.423099
1023055617948398884,546128371,100.0,0,1.0,1,1,11,1,1,5,2.0,3.0,1277.0,2,7,225,3,5.0,0,2.81,8.738408,44457,5087.539973
33234294,135326452,71.55430761099366,0,1.0,1,0,2,1,1,3,1.0,2.0,1320.4675313807531,3,1125,0,8,4.63,0,0.14,4.104694,79318,19323.730344
30260550,8634791,100.0,0,2.0,1,1,7,2,1,4,2.0,3.0,1320.4675313807531,5,1125,0,10,5.0,0,0.17,9.784081,63068,6445.980977
32928201,47700005,71.55430761099366,0,1.0,1,1,9,4,1,6,2.0,3.0,1320.4675313807531,7,1125,0,13,4.69,0,0.24,9.233781,65933,7140.411929
34810689,85953729,100.0,0,3.0,1,1,4,1,1,3,1.0,2.0,1320.4675313807531,5,1125,0,24,4.67,0,0.43,9.860777,81326,8247.423099
766476414869030002,454515410,71.55430761099366,0,1.0,1,1,2,1,1,2,2.0,1.0,1320.4675313807531,5,14,0,1,5.0,0,0.08,4.104694,79318,19323.730344
31019382,65332729,67.0,0,1.0,1,1,7,1,1,2,1.0,2.0,1320.4675313807531,1,25,0,51,4.76,0,0.84,9.784081,63068,6445.980977
35562235,57858418,71.55430761099366,0,1.0,1,1,4,1,1,2,1.0,2.0,1320.4675313807531,1,1125,0,1,5.0,0,0.02,9.860777,81326,8247.423099
35303506,35246438,100.0,1,3.0,1,1,2,1,1,2,1.0,1.0,675.0,3,1125,0,58,4.93,0,1.07,4.104694,79318,19323.730344
11823292,62979777,71.55430761099366,0,1.0,1,1,3,1,1,2,1.0,1.0,1320.4675313807531,2,70,0,55,4.87,0,0.63,9.432832,57153,6058.94391
759372181656187246,177708076,100.0,0,2.0,1,1,5,2,1,7,1.0,4.0,1500.0,3,365,0,4,4.75,0,0.44,8.7,105360,12110.344828
733854810312440247,67418896,89.0,0,1.0,1,1,1,2,1,4,1.0,1.0,1320.4675313807531,3,9,0,9,5.0,0,0.62,8.371719,81143,9692.513569
1041860788508621466,1453078,100.0,1,2.0,1,1,3,1,1,5,1.0,2.0,3500.0,2,365,226,0,4.818525443935496,0,0.7332381191537447,9.432832,57153,6058.94391
2290051,11697994,100.0,1,1.0,1,1,5,1,1,3,1.0,1.0,700.0,2,1125,0,24,5.0,0,0.57,8.7,105360,12110.344828
26058788,195820435,71.55430761099366,0,2.0,1,1,1,1,1,6,1.0,3.0,1320.4675313807531,2,1125,0,12,4.92,1,0.18,8.371719,81143,9692.513569
29798172,224168422,86.0,0,1.0,1,1,4,1,1,4,1.0,2.0,1600.0,4,1125,123,22,5.0,0,0.39,9.860777,81326,8247.423099
26483706,167013305,100.0,0,1.0,1,0,5,1,1,4,1.0,4.0,900.0,7,30,2,13,4.77,1,0.2,8.7,105360,12110.344828
33504686,70130881,89.0,0,1.0,1,1,2,1,1,4,1.0,1.0,1320.4675313807531,2,1125,0,27,4.93,0,0.48,4.104694,79318,19323.730344
33420397,128882134,100.0,0,1.0,1,1,3,1,1,2,1.0,1.0,1320.4675313807531,2,1125,0,6,5.0,0,0.1,9.432832,57153,6058.94391
35540603,16015698,100.0,0,2.0,1,1,4,1,1,4,1.0,3.0,1320.4675313807531,5,36,0,15,4.93,0,0.27,9.860777,81326,8247.423099
666418834338415648,21458198,32.0,1,1.0,1,1,1,2,1,6,1.5,4.0,1800.0,3,10,89,14,4.86,0,0.78,8.371719,81143,9692.513569
852034016822968679,506403959,77.0,0,2.0,1,1,5,1,1,3,1.0,2.0,1320.4675313807531,3,365,0,6,4.67,0,0.93,8.7,105360,12110.344828
53569936,319563063,80.0,0,1.0,1,1,1,1,1,4,1.0,2.0,1399.0,2,14,100,14,4.79,0,0.55,8.371719,81143,9692.513569
24108354,26570663,100.0,0,1.0,1,1,6,1,1,2,1.0,1.0,1320.4675313807531,2,1125,0,30,4.73,0,0.45,19.370227,88306,4558.852098
816569342670829644,12456393,100.0,0,1.0,1,0,9,3,2,1,0.5,1.0,292.0,4,1125,252,1,5.0,0,0.1,9.233781,65933,7140.411929
39172951,3474697,58.0,1,3.0,1,1,1,1,1,2,1.0,1.0,750.0,5,10,72,38,4.89,0,0.75,8.371719,81143,9692.513569
652858146823502941,444278925,92.0,0,1.0,1,1,9,2,1,5,1.0,3.0,957.0,1,365,17,13,5.0,0,5.34,9.233781,65933,7140.411929
25443348,51889481,50.0,0,3.0,1,1,5,1,1,6,2.0,5.0,1320.4675313807531,2,7,0,5,5.0,0,0.07,8.7,105360,12110.344828
26793135,201484119,71.55430761099366,0,1.0,1,0,7,1,1,3,1.0,2.0,1320.4675313807531,1,1125,0,9,4.44,0,0.14,9.784081,63068,6445.980977
953422248382353375,4921330,50.0,0,1.0,1,1,2,1,1,4,1.0,3.0,1199.0,7,14,34,2,5.0,0,0.86,4.104694,79318,19323.730344
5536413,28708800,100.0,0,3.0,1,1,5,1,1,6,1.0,7.0,1500.0,5,14,29,18,4.83,0,0.2,8.7,105360,12110.344828
51998414,152980735,90.0,0,1.0,1,1,2,2,1,3,1.0,2.0,1000.0,4,21,113,19,4.95,0,0.69,4.104694,79318,19323.730344
6447464,13602322,61.0,0,3.0,1,1,2,1,1,4,1.0,3.0,1250.0,2,1125,1,27,4.89,0,0.26,4.104694,79318,19323.730344
2541947,13013620,100.0,1,2.0,1,1,1,3,2,2,0.5,1.0,400.0,3,30,0,180,4.63,0,1.54,8.371719,81143,9692.513569
36192142,83545116,71.0,0,2.0,1,0,2,1,1,6,1.0,4.0,1500.0,2,8,65,9,4.67,0,0.17,4.104694,79318,19323.730344
40337337,259161515,94.0,1,2.0,1,0,5,3,2,2,0.5,1.0,1320.4675313807531,3,7,0,39,4.82,0,0.79,8.7,105360,12110.344828
818873472796127951,34893159,50.0,0,4.0,1,1,1,3,2,1,0.5,1.0,1320.4675313807531,2,365,0,0,4.818525443935496,0,0.7332381191537447,8.371719,81143,9692.513569
44399089,279206828,100.0,1,3.0,1,1,2,1,1,4,1.0,2.0,1320.4675313807531,2,730,0,29,4.79,1,0.7,4.104694,79318,19323.730344
931254939972386317,463339912,71.55430761099366,0,1.0,1,1,6,2,1,2,1.0,1.0,1320.4675313807531,2,365,0,0,4.818525443935496,0,0.7332381191537447,19.370227,88306,4558.852098
554783137532060609,219704084,71.55430761099366,0,1.0,1,1,6,3,2,1,0.5,1.0,1320.4675313807531,2,365,0,3,5.0,0,0.14,19.370227,88306,4558.852098
1907671,9900692,71.55430761099366,0,1.0,1,1,7,1,1,2,1.0,2.0,1320.4675313807531,1,1125,0,10,4.1,0,0.09,9.784081,63068,6445.980977
4723947,3892634,50.0,0,1.0,1,1,6,4,1,5,1.0,3.0,1320.4675313807531,3,21,0,24,4.96,0,0.26,19.370227,88306,4558.852098
13053181,4145560,73.0,0,1.0,1,1,6,1,1,3,1.0,1.0,1320.4675313807531,3,1125,0,36,4.53,0,0.65,19.370227,88306,4558.852098
562205352469501773,17546562,71.55430761099366,0,1.0,1,1,1,2,1,4,1.0,2.0,1320.4675313807531,5,21,0,0,4.818525443935496,0,0.7332381191537447,8.371719,81143,9692.513569
13880370,82139200,83.0,0,1.0,1,1,1,1,1,2,1.0,4.0,1320.4675313807531,3,13,0,8,4.75,0,0.09,8.371719,81143,9692.513569
13078790,72308016,71.55430761099366,0,1.0,1,1,9,4,1,6,2.0,4.0,1320.4675313807531,3,14,0,7,4.71,0,0.08,9.233781,65933,7140.411929
657065256056751670,22037770,71.55430761099366,0,1.0,1,1,4,2,1,2,1.0,1.0,1320.4675313807531,3,1125,0,0,4.818525443935496,0,0.7332381191537447,9.860777,81326,8247.423099
721668056910063710,1872317,100.0,0,3.0,1,1,5,2,1,2,1.0,1.0,1320.4675313807531,4,365,0,6,5.0,1,0.41,8.7,105360,12110.344828
12312353,66407113,73.0,0,1.0,1,1,2,2,1,2,1.0,1.0,1320.4675313807531,4,1125,0,10,4.9,0,0.59,4.104694,79318,19323.730344
883366165472302611,41841879,56.0,0,1.0,1,1,1,1,1,4,1.0,2.0,1320.4675313807531,4,70,0,1,3.0,0,0.15,8.371719,81143,9692.513569
27955430,203601750,71.55430761099366,0,2.0,1,0,8,1,1,3,1.0,2.0,1320.4675313807531,1,7,0,19,5.0,0,0.3,6.832786,55044,8055.864767
26054244,121471290,55.0,0,1.0,1,1,2,1,1,2,1.0,1.0,1050.0,5,1125,0,36,4.72,0,0.53,4.104694,79318,19323.730344
28062475,47686214,71.55430761099366,0,2.0,1,1,3,2,1,3,1.0,1.0,1320.4675313807531,3,1125,0,5,5.0,0,0.08,9.432832,57153,6058.94391
27994891,60991741,71.55430761099366,0,1.0,1,1,2,1,1,3,1.0,2.0,1320.4675313807531,5,1125,0,18,4.67,1,0.28,4.104694,79318,19323.730344
31305280,23347503,71.55430761099366,0,2.0,1,0,1,1,1,2,1.0,1.0,1320.4675313807531,2,30,0,10,5.0,0,0.18,8.371719,81143,9692.513569
29475836,14101710,56.0,0,2.0,1,1,8,1,1,2,1.0,1.0,1320.4675313807531,4,40,0,16,4.69,0,0.29,6.832786,55044,8055.864767
768705529682896945,92340157,71.55430761099366,0,2.0,1,1,7,1,1,2,1.0,1.0,500.0,180,200,83,1,5.0,0,0.08,9.784081,63068,6445.980977
34168789,2580443,71.55430761099366,0,1.0,1,1,2,1,1,6,1.0,4.0,1320.4675313807531,5,1125,0,4,4.75,0,0.07,4.104694,79318,19323.730344
773184295007888174,89274309,100.0,0,2.0,1,1,5,1,1,4,1.0,2.0,1320.4675313807531,2,365,0,1,4.0,1,0.17,8.7,105360,12110.344828
34405408,147257402,71.55430761099366,0,1.0,1,1,9,1,1,4,1.0,2.0,1320.4675313807531,2,31,0,2,4.0,0,0.04,9.233781,65933,7140.411929
29650155,106508274,40.0,0,1.0,1,1,5,1,1,3,1.0,2.0,1320.4675313807531,2,1125,0,24,4.38,0,0.38,8.7,105360,12110.344828
776577099513199528,125343406,99.0,0,140.0,1,1,3,1,1,6,1.0,3.0,2030.0,1,1125,0,1,5.0,1,0.08,9.432832,57153,6058.94391
36090817,56589941,100.0,0,1.0,1,1,3,1,1,2,1.0,1.0,1320.4675313807531,3,1125,0,31,4.9,0,0.57,9.432832,57153,6058.94391
663495786749566688,103191151,100.0,0,2.0,1,1,8,2,1,4,1.0,1.0,700.0,3,14,13,4,4.75,1,0.24,6.832786,55044,8055.864767
723933270386181465,205701878,89.0,0,1.0,1,1,1,2,1,2,1.0,1.0,833.0,3,365,3,5,4.8,0,0.43,8.371719,81143,9692.513569
944950,746345,3.0,0,2.0,1,0,6,2,1,5,1.0,3.0,1075.0,4,30,239,17,4.94,0,0.13,19.370227,88306,4558.852098
21733101,4410002,77.0,1,2.0,1,1,3,1,1,2,1.0,1.0,1320.4675313807531,3,6,0,15,4.87,0,0.22,9.432832,57153,6058.94391
886764739127470613,438988414,3.0,0,1.0,1,1,7,1,1,2,1.0,1.0,520.0,2,30,26,2,5.0,0,0.3,9.784081,63068,6445.980977
886966562320414107,81488617,90.0,1,1.0,1,1,5,1,1,3,1.0,1.0,1170.0,3,50,56,13,4.92,0,1.95,8.7,105360,12110.344828
820341611069866806,5994462,36.0,0,2.0,1,1,2,1,1,3,1.0,2.0,800.0,2,21,85,5,4.6,0,0.81,4.104694,79318,19323.730344
852208637856983803,506145481,33.0,0,1.0,1,1,3,1,1,4,1.0,2.0,2200.0,2,14,85,2,5.0,0,0.26,9.432832,57153,6058.94391
21330021,38573925,71.0,0,1.0,1,1,2,1,1,2,1.0,1.0,710.0,2,14,3,72,4.9,0,0.97,4.104694,79318,19323.730344
920686043676517000,32799933,80.0,0,2.0,1,1,3,1,1,4,1.0,5.0,1100.0,5,9,26,0,4.818525443935496,0,0.7332381191537447,9.432832,57153,6058.94391
1947819,2997780,15.0,0,2.0,1,1,4,1,1,3,1.0,3.0,850.0,4,10,83,22,4.73,0,0.18,9.860777,81326,8247.423099
10677376,51940775,100.0,0,1.0,1,1,3,2,1,6,1.5,3.0,2786.0,3,21,0,50,4.96,0,0.52,9.432832,57153,6058.94391
932468482375691305,34858737,75.0,0,3.0,1,1,1,1,1,2,1.0,1.0,980.0,2,365,8,4,5.0,0,1.76,8.371719,81143,9692.513569
588265622606344711,15436247,56.0,0,2.0,1,1,2,2,1,3,1.0,1.0,1055.0,3,12,3,4,4.25,0,0.25,4.104694,79318,19323.730344
906427387299642314,87321788,71.55430761099366,0,2.0,1,1,7,1,1,5,2.0,3.0,1320.4675313807531,5,365,0,0,4.818525443935496,0,0.7332381191537447,9.784081,63068,6445.980977
45169670,27457877,86.0,0,2.0,1,1,1,3,2,2,0.5,1.0,409.0,3,15,12,76,4.7,0,1.9,8.371719,81143,9692.513569
39768534,29226236,50.0,0,1.0,1,0,3,2,1,4,1.0,1.0,1000.0,4,20,8,5,5.0,0,0.17,9.432832,57153,6058.94391
35929491,270248851,81.0,0,3.0,1,1,1,1,1,5,1.0,3.0,2000.0,2,1125,177,16,4.06,0,0.3,8.371719,81143,9692.513569
797160636221922021,99872147,75.0,0,1.0,1,1,5,1,1,2,1.0,2.0,1320.4675313807531,3,30,0,2,5.0,0,0.2,8.7,105360,12110.344828
3702085,18467959,71.55430761099366,0,3.0,1,1,7,1,1,3,1.0,2.0,1320.4675313807531,5,1125,0,3,5.0,0,0.04,9.784081,63068,6445.980977
850081686116752677,34645695,100.0,0,1.0,1,1,1,1,1,2,1.0,1.0,1320.4675313807531,4,365,0,5,5.0,0,0.59,8.371719,81143,9692.513569
852587484390367062,36944693,13.0,0,2.0,1,1,7,1,1,4,1.0,2.0,1220.0,5,365,0,1,5.0,0,0.25,9.784081,63068,6445.980977
50153926,76933178,50.0,0,2.0,1,1,2,2,1,4,1.0,1.0,1320.4675313807531,7,365,0,0,4.818525443935496,0,0.7332381191537447,4.104694,79318,19323.730344
586855251272253406,3072546,100.0,0,1.0,1,1,4,2,1,3,1.0,2.0,1320.4675313807531,5,12,0,5,5.0,0,0.26,9.860777,81326,8247.423099
548574176754248904,53280475,71.55430761099366,0,1.0,1,0,3,2,1,6,2.0,4.0,1320.4675313807531,7,21,0,0,4.818525443935496,0,0.7332381191537447,9.432832,57153,6058.94391
43955520,29534782,71.55430761099366,0,1.0,1,1,3,1,1,2,1.0,1.0,1320.4675313807531,1,30,0,7,4.71,0,0.17,9.432832,57153,6058.94391
50669859,4939303,100.0,0,1.0,1,1,2,2,1,4,1.0,1.0,1320.4675313807531,4,14,0,5,5.0,0,0.17,4.104694,79318,19323.730344
3020290,15390063,100.0,1,1.0,1,1,3,2,1,4,1.0,3.0,1320.4675313807531,3,1125,0,36,4.56,0,0.35,9.432832,57153,6058.94391
15002040,90167456,83.0,0,1.0,1,1,5,2,1,5,1.0,3.0,1150.0,4,1125,0,47,4.98,0,0.53,8.7,105360,12110.344828
40144107,39960942,69.0,0,2.0,1,1,1,1,1,4,1.0,2.0,1320.4675313807531,1,3,0,16,4.88,0,0.32,8.371719,81143,9692.513569
633315591947964771,42881819,0.0,0,3.0,1,1,5,2,1,4,1.0,3.0,1320.4675313807531,2,365,0,2,4.5,0,0.11,8.7,105360,12110.344828
35738938,152217583,100.0,0,2.0,1,1,4,1,1,4,1.0,2.0,800.0,5,1125,0,16,4.94,1,0.29,9.860777,81326,8247.423099
7650909,7981503,78.0,0,1.0,1,1,2,1,1,2,1.0,1.0,1320.4675313807531,4,1125,0,69,4.87,0,0.68,4.104694,79318,19323.730344
34109221,28987306,100.0,0,1.0,1,1,1,1,1,4,1.0,3.0,1320.4675313807531,7,14,0,7,5.0,0,0.13,8.371719,81143,9692.513569
876069037304605049,103077290,100.0,0,5.0,1,1,9,3,2,2,1.0,1.0,500.0,2,365,51,4,3.5,1,0.66,9.233781,65933,7140.411929
933269587827451433,289184266,75.0,0,1.0,1,1,4,1,1,2,1.0,1.0,850.0,4,10,17,4,5.0,0,0.76,9.860777,81326,8247.423099
758628000729639811,99942505,79.0,0,1.0,1,1,10,2,1,2,1.0,1.0,1320.4675313807531,4,30,0,12,4.67,0,0.91,6.698505,40776,6087.328441
32310614,41327970,99.0,1,2.0,1,1,6,3,2,1,0.5,1.0,328.0,2,90,346,167,4.7,0,2.84,19.370227,88306,4558.852098
24553311,48597624,100.0,0,1.0,1,1,7,2,1,2,1.0,2.0,1320.4675313807531,10,1125,0,8,5.0,0,0.12,9.784081,63068,6445.980977
1097273,1693799,100.0,0,1.0,1,1,1,1,1,4,1.0,2.0,975.0,4,30,59,36,4.83,1,0.31,8.371719,81143,9692.513569
1000588763624591194,259145442,47.0,0,2.0,1,1,6,1,1,4,1.0,2.0,920.0,2,21,100,2,5.0,0,0.92,19.370227,88306,4558.852098
24924566,18958289,81.0,0,4.0,1,1,7,1,1,4,1.0,1.0,1320.4675313807531,1,1125,0,56,4.64,0,0.82,9.784081,63068,6445.980977
749019272455860181,9513246,75.0,0,4.0,1,1,1,2,1,2,1.0,1.0,1200.0,2,30,1,5,4.6,0,0.41,8.371719,81143,9692.513569
972995492337473412,6739433,71.55430761099366,0,1.0,1,1,6,4,1,4,1.5,3.0,2000.0,5,21,104,0,4.818525443935496,0,0.7332381191537447,19.370227,88306,4558.852098
935201048107660856,108767825,30.0,0,1.0,1,1,9,1,1,2,1.0,1.0,800.0,1,365,88,5,5.0,0,0.93,9.233781,65933,7140.411929
25200893,187610263,98.0,0,595.0,1,1,5,1,1,3,1.0,2.0,1305.0,1,1125,0,2,5.0,0,0.26,8.7,105360,12110.344828
37362636,3467922,64.0,0,2.0,1,1,6,1,1,2,1.0,1.0,949.0,3,1125,13,16,5.0,0,0.3,19.370227,88306,4558.852098
30160003,155348640,99.0,0,194.0,1,1,1,1,1,6,1.5,6.0,2590.0,1,1125,0,1,3.0,1,0.08,8.371719,81143,9692.513569
48356091,143019110,94.0,1,1.0,1,1,6,1,1,4,1.0,2.0,2500.0,5,14,186,22,5.0,0,0.78,19.370227,88306,4558.852098
812391034054985208,497957916,30.0,0,1.0,1,1,3,1,1,6,1.0,3.0,1502.0,4,20,172,1,5.0,0,0.13,9.432832,57153,6058.94391
1027330326935810746,125952378,33.0,0,4.0,1,1,5,1,1,4,1.0,1.0,750.0,7,365,48,0,4.818525443935496,0,0.7332381191537447,8.7,105360,12110.344828
883865146369416669,469013490,86.0,0,2.0,1,0,5,1,1,4,1.0,4.0,1100.0,3,365,242,3,4.67,0,0.41,8.7,105360,12110.344828
43990451,317772665,100.0,0,1.0,1,1,8,1,1,2,1.0,1.0,700.0,3,10,7,3,5.0,0,0.17,6.832786,55044,8055.864767
689708560446248031,474142330,100.0,1,1.0,1,1,5,2,1,5,1.0,2.0,1400.0,2,4,69,16,4.81,0,0.97,8.7,105360,12110.344828
20273164,32286527,76.0,0,1.0,1,1,5,1,1,3,1.0,1.0,1490.0,1,5,0,99,4.7,0,1.3,8.7,105360,12110.344828
41715259,329362838,17.0,0,1.0,1,0,5,1,1,5,1.0,4.0,2000.0,5,21,173,2,5.0,0,0.17,8.7,105360,12110.344828
1053448254617887661,9547649,71.55430761099366,0,3.0,1,0,5,1,1,3,1.0,1.0,870.0,2,365,201,0,4.818525443935496,0,0.7332381191537447,8.7,105360,12110.344828
927504871343938162,168589079,58.0,0,1.0,1,1,7,1,1,2,1.0,1.0,850.0,5,365,131,4,5.0,0,0.73,9.784081,63068,6445.980977
53008116,326156477,71.55430761099366,0,2.0,1,1,3,2,1,3,1.0,1.0,786.0,2,90,0,114,4.77,1,4.38,9.432832,57153,6058.94391
52250887,206191279,63.0,0,2.0,1,1,5,2,1,3,1.0,1.0,1199.0,2,10,301,1,5.0,0,0.04,8.7,105360,12110.344828
653625906218464844,21697965,50.0,1,3.0,1,1,2,2,1,2,1.0,1.0,719.0,2,15,17,14,5.0,0,0.77,4.104694,79318,19323.730344
784807834999040823,37562569,67.0,0,3.0,1,0,2,1,1,2,1.0,1.0,540.0,5,365,41,4,5.0,1,0.33,4.104694,79318,19323.730344
847881321316690710,505562212,90.0,1,1.0,1,1,7,2,1,4,1.0,1.0,1243.0,2,1125,27,13,5.0,0,1.9,9.784081,63068,6445.980977
691350045237274805,187610263,98.0,0,595.0,1,1,1,1,1,2,1.0,1.0,1006.0,1,1125,0,5,5.0,0,0.3,8.371719,81143,9692.513569
918563771543488760,215821458,84.0,1,2.0,1,1,5,1,1,3,1.5,2.0,1200.0,2,7,74,1,5.0,0,0.21,8.7,105360,12110.344828
53822487,435977727,92.0,1,1.0,1,1,3,2,1,4,1.0,2.0,1500.0,2,365,320,56,4.88,0,2.65,9.432832,57153,6058.94391
836265350043992618,131944776,69.0,0,2.0,1,1,2,1,1,5,1.0,3.0,1250.0,4,365,327,7,4.43,0,0.87,4.104694,79318,19323.730344
938996132761018690,434128107,99.0,0,2.0,1,1,5,1,1,2,1.0,1.0,699.0,2,365,65,11,4.64,0,2.43,8.7,105360,12110.344828
739070712689734907,43012242,91.0,1,1.0,1,1,3,2,1,3,1.0,2.0,1750.0,2,10,15,20,4.95,0,1.43,9.432832,57153,6058.94391
35643033,54954521,47.0,0,1.0,1,1,3,1,1,2,1.0,1.0,1200.0,3,1125,21,28,4.86,0,0.51,9.432832,57153,6058.94391
33241228,187610263,98.0,0,595.0,1,1,2,1,1,4,1.0,3.0,1603.0,1,1125,0,1,5.0,0,0.17,4.104694,79318,19323.730344
623940003812798150,187610263,98.0,0,595.0,1,1,7,1,1,6,2.0,5.0,2013.0,1,1125,0,6,4.5,0,0.34,9.784081,63068,6445.980977
